,,CoderAPCA,25,25,50,50,50,50,50,,62.56,49.59,43.21,32.79,25.42,21.3,15.51
,,CoderCA,25,25,25,50,50,50,50,,66.28,54.39,49.17,41.98,36.86,32.99,27.26
,snow_height_6.csv,
,,CoderPCA,5,5,5,5,5,5,5,,75.06,65.86,64.11,60.38,57.61,53.48,51.02
,,CoderAPCA,10,25,50,50,50,50,50,,72.26,45.32,41.61,35.66,30.06,25.63,22.95
,,CoderCA,10,25,25,25,50,50,50,,82.87,62.28,58.71,53.8,50.02,47.16,41.79
,snow_height_7.csv,
,,CoderPCA,5,5,5,5,5,5,5,,98.64,83.61,79.28,77.62,77.39,76.99,59.91
,,CoderAPCA,5,10,10,10,25,25,25,,100.9,57.73,53.25,50.6,49.93,48.82,32.76
,,CoderCA,5,5,10,10,10,10,10,,109.25,88.25,82.69,78.49,77.17,76.03,70.6
,snow_height_8.csv,
,,CoderPCA,200,10,10,25,25,25,25,,100.03,28.03,17.66,14.32,13.36,13.36,13.36
,,CoderAPCA,5,100,100,200,200,200,200,,102.45,8.16,4.29,2.59,2.31,2.17,2.14
,,CoderCA,5,50,100,200,200,200,200,,111.91,19.69,11.7,5.34,4.34,4.23,4.17
,snow_height_9.csv,
,,CoderPCA,200,25,25,25,25,25,25,,100.03,13.11,12.16,12.16,11.21,11.21,11.21
,,CoderAPCA,5,200,200,200,200,200,200,,112.86,2.05,1.86,1.83,1.83,1.78,1.78
,,CoderCA,5,200,200,200,200,200,200,,114.34,4.5,3.55,3.44,3.44,3.44,3.33
Temperature,temperature_1.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,50.39,39.28,27.33,21.75,16.98,14.26
,,CoderAPCA,5,25,50,100,200,200,200,,116.37,24.05,14.82,7.55,4.89,3.64,2.35
,,CoderCA,5,25,50,100,100,200,200,,117.58,41.73,29.09,16.55,11.91,9.64,6.6
,temperature_10.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,53.18,36.96,23.57,16.47,13.94,9.19
,,CoderAPCA,5,25,25,100,100,200,200,,115.17,25.88,15.84,7.32,4.51,3.17,1.9
,,CoderCA,5,25,25,50,100,100,200,,117.2,48.53,32.53,16.41,10.53,7.62,4.82
,temperature_11.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,67.42,47.33,27.16,17.3,12.44,7.75
,,CoderAPCA,5,10,25,50,100,200,200,,115.78,35.02,21.22,8.98,4.91,3.14,1.66
,,CoderCA,5,10,25,50,50,100,200,,117.55,61.37,43.96,23.01,14.07,9.26,5.0
,temperature_12.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,88.83,74.78,49.91,37.06,29.84,24.25
,,CoderAPCA,5,5,10,25,25,50,50,,112.91,57.67,40.71,22.47,15.04,11.02,6.89
,,CoderCA,5,5,10,25,25,25,50,,117.32,76.6,60.62,37.5,26.46,20.79,14.78
,temperature_13.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,58.27,37.32,23.96,15.99,12.59,8.35
,,CoderAPCA,5,25,25,50,100,200,200,,116.49,27.04,15.97,7.52,4.64,3.02,1.63
,,CoderCA,5,10,25,50,50,100,100,,117.71,43.87,27.88,14.92,10.6,8.11,5.13
,temperature_14.csv,
,,CoderPCA,5,10,25,25,50,50,50,,92.38,11.44,7.7,5.12,4.06,3.8,3.8
,,CoderAPCA,10,100,200,200,200,200,200,,57.8,3.94,2.36,1.29,1.01,0.87,0.79
,,CoderCA,5,200,200,200,200,200,200,,82.65,4.04,2.49,1.67,1.58,1.57,1.56
,temperature_15.csv,
,,CoderPCA,5,5,10,10,10,25,25,,93.38,30.98,24.43,15.32,12.4,9.41,6.08
,,CoderAPCA,5,50,100,200,200,200,200,,67.88,11.14,6.53,2.98,1.88,1.43,1.04
,,CoderCA,5,50,100,200,200,200,200,,93.05,18.09,11.86,6.06,4.05,3.16,2.33
,temperature_16.csv,
,,CoderPCA,5,5,5,10,10,10,10,,88.01,40.23,32.19,22.58,17.28,14.42,11.98
,,CoderAPCA,10,50,100,200,200,200,200,,65.89,17.12,10.93,5.29,3.49,2.49,1.62
,,CoderCA,5,50,100,200,200,200,200,,90.27,27.67,18.59,10.41,7.09,5.45,3.79
,temperature_17.csv,
,,CoderPCA,5,5,5,10,10,10,25,,97.08,43.4,31.88,22.91,15.72,12.68,8.34
,,CoderAPCA,5,25,50,100,200,200,200,,83.42,18.57,11.34,5.53,3.35,2.32,1.46
,,CoderCA,5,25,50,100,200,200,200,,102.4,29.65,20.52,11.26,7.57,5.43,3.42
,temperature_18.csv,
,,CoderPCA,200,5,5,5,5,5,10,,100.03,68.68,55.09,36.27,27.94,24.25,15.54
,,CoderAPCA,5,10,25,50,100,100,200,,116.96,40.47,27.33,13.99,8.86,6.17,3.61
,,CoderCA,5,10,25,50,50,100,100,,117.97,59.63,44.8,26.79,18.58,13.85,8.88
,temperature_19.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,63.01,50.04,34.5,26.97,21.57,16.46
,,CoderAPCA,5,25,25,50,100,200,200,,112.38,38.0,25.65,12.74,8.03,5.51,2.99
,,CoderCA,5,10,25,50,100,100,200,,116.59,63.35,48.59,29.26,20.26,14.49,8.91
,temperature_2.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,37.79,30.08,19.28,14.96,11.84,7.55
,,CoderAPCA,5,50,100,200,200,200,200,,107.78,16.51,9.86,4.25,2.49,1.77,1.18
,,CoderCA,5,25,50,100,200,200,200,,114.07,31.59,20.97,10.46,6.44,4.66,3.01
,temperature_20.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.03,67.39,48.99,34.26,28.36,24.89,17.92
,,CoderAPCA,5,10,25,50,100,100,100,,104.77,37.01,24.63,13.2,8.72,6.34,3.96
,,CoderCA,5,10,25,25,50,100,100,,115.69,63.53,43.77,24.12,16.46,12.69,8.62
,temperature_21.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,86.42,73.13,54.01,42.5,36.18,29.62
,,CoderAPCA,5,5,10,25,25,50,50,,117.65,59.73,44.87,26.96,18.67,14.31,9.0
,,CoderCA,5,5,10,25,25,25,50,,118.37,78.2,64.26,44.14,32.72,26.6,19.07
,temperature_22.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,55.31,43.02,31.24,24.15,19.06,14.24
,,CoderAPCA,5,25,50,100,200,200,200,,110.42,29.62,19.43,9.62,5.82,4.06,2.26
,,CoderCA,5,25,25,50,100,200,200,,115.79,53.09,38.32,22.25,14.84,10.78,6.75
,temperature_23.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.03,62.45,47.83,31.75,26.82,24.06,17.56
,,CoderAPCA,5,10,25,50,100,100,200,,100.04,33.89,23.6,12.73,8.47,6.43,4.06
,,CoderCA,5,10,25,50,100,100,100,,114.0,53.56,34.76,18.9,13.84,10.7,8.05
,temperature_24.csv,
,,CoderPCA,5,5,25,25,50,50,50,,41.58,41.58,9.66,6.4,4.69,4.69,3.21
,,CoderAPCA,100,100,200,200,200,200,200,,17.8,17.8,2.38,1.35,0.99,0.92,0.86
,,CoderCA,100,100,100,100,200,200,200,,30.08,30.08,26.43,20.05,1.77,1.66,1.64
,temperature_25.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,91.05,81.76,61.55,50.03,42.19,34.14
,,CoderAPCA,5,5,10,25,25,25,50,,115.64,68.56,55.1,35.1,25.13,19.34,12.78
,,CoderCA,5,5,5,10,25,25,50,,117.89,89.6,79.48,59.67,46.8,37.66,27.59
,temperature_26.csv,
,,CoderPCA,200,5,5,10,10,10,10,,100.03,47.34,38.25,28.65,24.21,22.09,19.63
,,CoderAPCA,5,25,50,100,200,200,200,,101.28,28.5,20.02,12.72,9.44,7.66,5.6
,,CoderCA,5,25,25,100,100,200,200,,114.98,51.9,36.32,23.74,18.61,15.61,12.09
,temperature_27.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,78.44,52.23,28.88,19.14,14.64,10.28
,,CoderAPCA,5,10,25,50,100,200,200,,102.39,42.45,24.35,9.49,5.11,3.19,1.72
,,CoderCA,5,5,10,25,50,100,200,,115.72,78.77,59.8,28.54,16.4,10.91,5.24
,temperature_28.csv,
,,CoderPCA,5,5,10,10,10,10,25,,93.01,31.15,26.18,18.13,14.91,13.28,8.42
,,CoderAPCA,5,50,100,200,200,200,200,,70.58,10.66,6.8,3.73,2.58,1.98,1.34
,,CoderCA,5,50,100,200,200,200,200,,93.93,18.61,13.09,8.34,6.39,5.22,3.87
,temperature_29.csv,
,,CoderPCA,5,5,5,10,10,25,25,,90.96,32.33,25.61,14.86,12.24,9.91,6.12
,,CoderAPCA,5,50,100,200,200,200,200,,65.17,11.9,6.88,3.04,1.96,1.49,1.05
,,CoderCA,5,50,100,200,200,200,200,,90.49,18.22,11.67,5.95,4.0,3.08,2.29
,temperature_3.csv,
,,CoderPCA,5,5,5,10,10,10,25,,96.35,35.5,28.21,17.73,13.39,11.8,7.08
,,CoderAPCA,5,50,50,200,200,200,200,,75.96,14.65,9.18,4.03,2.48,1.79,1.19
,,CoderCA,5,25,50,100,200,200,200,,99.45,25.88,16.91,8.59,5.6,4.13,2.74
,temperature_30.csv,
,,CoderPCA,5,25,50,5,5,5,10,,67.77,42.33,41.2,40.32,34.26,30.76,25.94
,,CoderAPCA,25,25,50,100,100,200,200,,59.26,35.11,27.76,17.61,12.63,9.81,6.52
,,CoderCA,25,50,50,100,100,200,200,,68.04,46.62,41.54,30.81,23.66,19.87,14.31
,temperature_31.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,98.54,90.89,58.26,41.4,34.36,27.32
,,CoderAPCA,5,5,5,25,25,50,100,,112.38,71.05,53.41,27.08,16.73,12.45,7.54
,,CoderCA,5,5,5,10,25,25,50,,117.56,97.93,85.5,58.23,40.3,28.39,17.55
,temperature_32.csv,
,,CoderPCA,200,5,5,5,5,5,10,,100.03,67.41,51.77,35.79,29.9,26.57,20.5
,,CoderAPCA,5,10,25,50,100,100,100,,102.43,38.82,27.4,14.46,9.8,7.29,4.65
,,CoderCA,5,10,25,50,50,100,100,,115.11,61.62,42.42,23.47,16.29,13.01,9.06
,temperature_33.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,47.27,36.06,24.87,18.15,14.53,10.43
,,CoderAPCA,5,25,50,100,200,200,200,,108.21,23.34,14.33,6.45,3.7,2.5,1.51
,,CoderCA,5,25,25,100,200,200,200,,114.48,42.9,29.35,15.65,9.81,6.87,4.21
,temperature_34.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,62.04,45.04,30.7,22.59,18.94,15.23
,,CoderAPCA,5,25,25,100,200,200,200,,102.83,36.74,22.36,10.57,6.58,4.57,2.68
,,CoderCA,5,10,25,50,100,200,200,,115.44,63.9,43.93,24.47,16.43,11.83,7.17
,temperature_35.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,72.12,54.55,32.81,26.11,18.73,13.32
,,CoderAPCA,5,10,25,50,100,200,200,,110.19,41.55,26.36,11.42,6.64,4.27,2.17
,,CoderCA,5,10,25,50,50,100,200,,115.57,69.29,51.79,28.68,18.93,13.34,7.29
,temperature_36.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,55.78,39.03,24.59,14.92,11.91,5.84
,,CoderAPCA,5,25,50,100,200,200,200,,111.43,26.73,15.37,6.04,3.05,1.95,1.13
,,CoderCA,5,10,25,50,100,200,200,,115.81,50.4,33.78,16.87,9.72,6.32,3.34
,temperature_37.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,55.71,40.05,25.3,15.81,12.16,6.3
,,CoderAPCA,5,25,50,100,200,200,200,,109.73,27.68,16.21,6.29,3.32,2.06,1.18
,,CoderCA,5,25,25,100,100,200,200,,114.99,50.96,34.98,17.44,10.48,6.75,3.61
,temperature_38.csv,
,,CoderPCA,200,5,10,10,25,25,50,,100.03,31.65,23.15,14.28,9.96,7.14,4.85
,,CoderAPCA,5,50,100,200,200,200,200,,105.01,11.39,6.22,2.48,1.52,1.15,0.89
,,CoderCA,5,50,100,200,200,200,200,,112.62,22.64,13.96,6.39,3.93,2.92,2.07
,temperature_39.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,41.08,31.78,20.37,15.38,12.95,7.78
,,CoderAPCA,5,25,50,200,200,200,200,,107.52,18.71,10.99,4.5,2.67,1.79,1.18
,,CoderCA,5,25,50,100,200,200,200,,114.16,35.84,23.63,11.57,7.22,5.05,3.21
,temperature_4.csv,
,,CoderPCA,5,5,5,5,5,10,10,,93.87,48.35,42.56,34.99,30.21,27.12,21.39
,,CoderAPCA,5,25,50,100,200,200,200,,94.77,29.97,22.34,12.95,8.65,6.37,4.16
,,CoderCA,5,50,50,100,100,200,200,,100.09,38.3,31.81,22.78,16.77,13.38,9.24
,temperature_40.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,56.57,45.99,33.45,26.19,21.2,16.39
,,CoderAPCA,5,25,25,100,100,200,200,,102.12,33.89,24.23,12.34,7.94,5.39,3.1
,,CoderCA,5,10,25,50,100,200,200,,115.13,61.01,44.53,26.71,18.63,14.01,8.72
,temperature_41.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,43.15,33.03,21.98,16.53,14.17,9.77
,,CoderAPCA,5,25,50,200,200,200,200,,105.71,19.95,11.97,5.4,3.1,2.23,1.44
,,CoderCA,5,25,50,100,200,200,200,,113.26,35.94,24.7,12.94,8.09,5.75,3.71
,temperature_42.csv,
,,CoderPCA,200,5,5,10,10,10,10,,100.03,43.39,34.64,28.23,23.97,21.5,18.44
,,CoderAPCA,5,25,50,100,200,200,200,,99.69,19.57,12.77,7.27,5.46,4.45,3.44
,,CoderCA,5,25,50,100,100,200,200,,114.55,42.89,28.4,17.44,13.55,11.34,8.96
,temperature_43.csv,
,,CoderPCA,200,10,10,25,25,25,50,,100.03,28.77,19.85,12.07,7.39,5.54,3.58
,,CoderAPCA,5,100,200,200,200,200,200,,104.06,8.29,4.35,1.78,1.17,0.97,0.83
,,CoderCA,5,100,200,200,200,200,200,,113.09,19.17,11.25,4.95,3.11,2.39,1.83
,temperature_44.csv,
,,CoderPCA,200,5,10,10,25,25,50,,100.03,31.91,23.23,14.39,9.25,7.15,4.55
,,CoderAPCA,5,100,200,200,200,200,200,,108.5,10.67,5.83,2.24,1.42,1.09,0.86
,,CoderCA,5,100,100,200,200,200,200,,114.84,22.83,14.28,6.45,3.92,2.83,1.99
,temperature_45.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,55.87,41.99,29.07,21.53,16.94,12.97
,,CoderAPCA,5,25,50,100,200,200,200,,109.88,29.24,18.39,8.61,5.1,3.35,1.92
,,CoderCA,5,25,25,50,100,200,200,,115.49,50.54,35.87,20.3,12.95,9.39,5.48
,temperature_46.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,33.87,26.26,14.93,11.63,7.9,4.88
,,CoderAPCA,5,50,100,200,200,200,200,,103.15,13.17,7.49,3.4,2.08,1.51,1.07
,,CoderCA,5,50,100,200,200,200,200,,112.1,23.88,14.31,6.65,4.18,2.99,2.05
,temperature_47.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,41.02,30.75,19.38,14.31,11.39,6.2
,,CoderAPCA,5,25,50,200,200,200,200,,106.61,18.2,10.44,4.39,2.52,1.69,1.12
,,CoderCA,5,25,50,100,200,200,200,,113.95,34.62,22.79,11.42,6.83,4.8,3.0
,temperature_48.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,65.91,46.61,30.55,22.02,17.45,12.58
,,CoderAPCA,5,10,25,100,200,200,200,,102.39,36.41,22.04,9.42,5.42,3.51,1.85
,,CoderCA,5,5,10,50,100,200,200,,115.63,74.55,53.83,25.09,15.56,10.63,6.06
,temperature_49.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,47.34,35.54,24.95,17.69,14.75,10.86
,,CoderAPCA,5,25,50,100,200,200,200,,107.43,22.6,13.58,6.34,3.65,2.48,1.53
,,CoderCA,5,25,50,100,200,200,200,,114.1,40.84,27.85,15.06,9.54,6.81,4.1
,temperature_5.csv,
,,CoderPCA,5,5,5,10,10,10,25,,93.52,39.93,31.95,21.1,14.86,12.41,8.15
,,CoderAPCA,5,50,50,200,200,200,200,,73.1,17.17,11.12,4.88,2.9,2.02,1.29
,,CoderCA,5,25,50,100,200,200,200,,95.05,28.17,18.88,10.05,6.69,4.89,3.15
,temperature_50.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,34.62,27.61,16.93,13.29,10.88,7.02
,,CoderAPCA,5,50,100,200,200,200,200,,103.29,13.75,8.04,3.47,2.12,1.53,1.11
,,CoderCA,5,50,50,200,200,200,200,,111.98,24.59,15.83,7.7,4.78,3.6,2.59
,temperature_51.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,68.06,48.22,28.6,20.48,14.37,10.46
,,CoderAPCA,5,10,25,100,100,200,200,,102.55,36.01,22.24,9.29,5.18,3.21,1.75
,,CoderCA,5,10,25,50,100,100,200,,115.48,69.98,49.35,25.32,15.77,10.56,5.42
,temperature_52.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,65.66,40.48,24.23,15.09,12.25,7.24
,,CoderAPCA,5,10,25,100,200,200,200,,102.37,32.86,16.82,6.54,3.45,2.05,1.2
,,CoderCA,5,5,25,50,100,200,200,,115.62,68.76,45.12,19.47,10.9,6.99,3.71
,temperature_53.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,57.77,42.23,26.69,18.27,14.99,11.37
,,CoderAPCA,5,25,25,100,200,200,200,,111.8,29.11,17.55,7.46,3.87,2.67,1.54
,,CoderCA,5,25,25,50,100,200,200,,116.55,53.55,38.45,19.94,12.19,8.16,4.59
,temperature_54.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,71.86,61.66,44.09,35.68,31.3,26.18
,,CoderAPCA,5,10,25,25,50,50,100,,113.43,47.83,34.98,20.83,14.88,11.37,7.5
,,CoderCA,5,25,25,25,50,100,100,,113.48,54.8,42.76,27.1,19.96,16.79,13.79
,temperature_55.csv,
,,CoderPCA,10,25,50,50,100,100,100,,32.66,5.46,4.08,2.63,1.94,1.94,1.94
,,CoderAPCA,100,200,200,200,200,200,200,,12.18,1.44,0.94,0.77,0.77,0.75,0.75
,,CoderCA,100,100,200,200,200,200,200,,21.22,15.44,1.55,1.51,1.51,1.51,1.51
,temperature_56.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,60.7,45.76,32.13,24.08,19.65,14.62
,,CoderAPCA,5,25,25,100,200,200,200,,111.89,35.01,22.4,10.5,6.48,4.39,2.33
,,CoderCA,5,10,25,50,100,200,200,,116.12,59.68,43.53,25.01,16.96,12.2,7.12
,temperature_57.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,63.95,48.87,31.73,23.14,17.75,13.21
,,CoderAPCA,5,25,25,50,100,200,200,,111.56,36.59,23.07,10.65,6.15,3.85,2.05
,,CoderCA,5,10,25,50,100,100,200,,116.04,62.18,45.74,26.34,16.88,11.75,6.56
,temperature_58.csv,
,,CoderPCA,5,10,25,50,50,100,100,,37.58,11.27,6.25,5.08,3.26,2.58,2.58
,,CoderAPCA,100,200,200,200,200,200,200,,13.19,2.47,1.68,1.25,1.1,1.03,0.99
,,CoderCA,100,100,200,200,200,200,200,,22.22,18.54,2.91,2.07,1.93,1.87,1.82
,temperature_59.csv,
,,CoderPCA,5,5,10,10,25,25,25,,44.27,44.27,13.76,10.69,8.52,4.37,4.28
,,CoderAPCA,50,50,100,100,200,200,200,,13.08,13.08,4.51,2.87,2.01,1.22,0.98
,,CoderCA,50,50,50,200,200,200,200,,23.67,23.67,22.31,3.82,2.64,2.06,1.97
,temperature_6.csv,
,,CoderPCA,5,10,25,50,50,100,100,,37.58,11.27,6.25,5.08,3.26,2.58,2.58
,,CoderAPCA,100,200,200,200,200,200,200,,13.19,2.47,1.68,1.25,1.1,1.03,0.99
,,CoderCA,100,100,200,200,200,200,200,,22.22,18.54,2.91,2.07,1.93,1.87,1.82
,temperature_60.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,84.47,49.88,22.2,11.69,10.79,6.99
,,CoderAPCA,5,10,25,50,100,100,200,,84.48,44.39,21.78,7.65,4.74,3.4,1.94
,,CoderCA,5,5,10,25,50,100,200,,107.41,84.85,66.35,30.35,11.38,5.03,2.46
,temperature_61.csv,
,,CoderPCA,5,5,10,10,10,10,25,,62.78,35.39,25.97,19.15,16.7,14.96,11.74
,,CoderAPCA,25,50,100,200,200,200,200,,31.1,17.49,9.74,5.86,3.97,3.15,2.19
,,CoderCA,25,25,100,200,200,200,200,,47.19,25.2,13.05,8.01,6.09,5.13,3.79
,temperature_62.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,46.96,35.35,22.92,15.8,13.37,8.42
,,CoderAPCA,5,25,50,100,200,200,200,,108.7,21.63,13.39,5.72,3.24,2.19,1.36
,,CoderCA,5,25,50,100,200,200,200,,114.43,42.38,29.05,14.93,9.0,6.32,3.8
,temperature_63.csv,
,,CoderPCA,5,5,5,5,10,10,10,,82.41,54.04,34.43,27.88,22.44,18.56,13.88
,,CoderAPCA,10,25,25,50,100,100,200,,51.04,29.21,15.41,10.43,7.04,5.25,3.37
,,CoderCA,10,25,50,100,100,100,200,,67.49,23.94,13.72,8.35,6.53,5.49,4.2
,temperature_64.csv,
,,CoderPCA,5,5,5,5,5,10,10,,89.79,44.66,37.37,25.89,21.96,16.36,11.66
,,CoderAPCA,10,25,25,50,100,100,200,,57.64,23.1,17.6,9.11,6.04,4.52,2.92
,,CoderCA,10,50,50,100,200,200,200,,76.01,19.98,14.15,8.64,6.32,5.02,3.81
,temperature_65.csv,
,,CoderPCA,5,5,10,10,10,10,25,,68.48,33.41,23.47,17.54,15.42,13.76,10.54
,,CoderAPCA,25,25,50,100,200,200,200,,30.48,16.41,9.19,5.24,4.16,3.1,2.04
,,CoderCA,25,25,100,200,200,200,200,,48.35,23.04,11.87,7.53,5.75,4.82,3.77
,temperature_66.csv,
,,CoderPCA,200,200,200,5,5,5,5,,100.03,100.03,100.03,88.26,88.26,57.15,31.93
,,CoderAPCA,5,5,5,10,10,25,50,,88.93,88.93,88.93,51.35,51.35,27.22,11.95
,,CoderCA,5,5,5,5,5,5,10,,108.43,108.43,108.43,93.15,87.52,71.32,51.65
,temperature_67.csv,
,,CoderPCA,5,100,100,100,100,100,100,,44.17,1.98,1.98,1.98,1.98,1.98,1.98
,,CoderAPCA,50,200,200,200,200,200,200,,20.27,0.82,0.81,0.8,0.79,0.78,0.78
,,CoderCA,100,200,200,200,200,200,200,,34.55,1.6,1.59,1.57,1.56,1.56,1.55
,temperature_68.csv,
,,CoderPCA,5,10,10,25,25,50,50,,66.84,24.04,15.09,7.11,5.35,3.87,2.95
,,CoderAPCA,25,200,200,200,200,200,200,,36.98,6.25,3.16,1.3,1.0,0.9,0.84
,,CoderCA,25,100,100,200,200,200,200,,59.97,21.0,13.58,4.06,2.37,1.84,1.69
,temperature_69.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,60.91,49.55,33.06,25.57,19.08,14.93
,,CoderAPCA,5,25,25,50,100,200,200,,103.7,35.84,24.38,12.15,7.52,4.98,2.73
,,CoderCA,5,25,25,50,100,100,200,,114.57,60.83,46.93,28.65,19.1,13.73,8.17
,temperature_7.csv,
,,CoderPCA,5,5,5,5,10,10,10,,82.41,54.04,34.43,27.88,22.44,18.56,13.88
,,CoderAPCA,10,25,25,50,100,100,200,,51.04,29.21,15.41,10.43,7.04,5.25,3.37
,,CoderCA,10,25,50,100,100,100,200,,67.49,23.94,13.72,8.35,6.53,5.49,4.2
,temperature_70.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,55.06,42.64,29.52,21.01,17.16,12.3
,,CoderAPCA,5,25,50,100,200,200,200,,101.75,29.19,19.11,9.18,5.17,3.5,1.94
,,CoderCA,5,25,25,50,100,200,200,,114.01,56.48,41.05,22.36,14.54,10.29,6.21
,temperature_71.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,65.47,49.32,35.22,28.55,22.03,15.65
,,CoderAPCA,5,25,25,50,100,200,200,,106.22,40.65,25.63,13.36,8.34,5.66,2.85
,,CoderCA,5,10,25,50,100,100,200,,115.96,69.55,51.65,30.37,21.15,16.19,9.64
,temperature_72.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,58.36,45.17,31.68,22.8,17.97,13.65
,,CoderAPCA,5,25,25,100,200,200,200,,105.98,32.84,21.24,10.24,5.94,3.82,2.05
,,CoderCA,5,25,25,50,100,200,200,,115.51,60.09,44.05,24.98,16.85,11.63,6.8
,temperature_73.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,59.36,46.61,31.83,23.36,17.85,12.76
,,CoderAPCA,5,25,25,100,200,200,200,,104.94,33.24,22.2,10.14,6.03,3.76,2.01
,,CoderCA,5,25,25,50,100,200,200,,115.51,62.75,45.82,25.7,16.83,12.03,6.65
,temperature_74.csv,
,,CoderPCA,200,5,5,5,10,10,25,,100.03,59.82,45.01,30.81,23.21,17.39,12.63
,,CoderAPCA,5,25,50,100,200,200,200,,105.18,34.83,20.86,9.84,6.04,3.93,2.04
,,CoderCA,5,25,25,50,100,200,200,,115.41,59.54,43.67,25.19,16.76,11.87,6.79
,temperature_75.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,59.89,47.7,32.73,25.71,20.32,15.3
,,CoderAPCA,5,25,25,100,100,200,200,,104.96,34.13,23.48,11.66,7.18,4.92,2.85
,,CoderCA,5,25,25,50,100,100,200,,115.18,61.97,46.99,27.02,18.6,13.8,8.22
,temperature_76.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,53.95,39.63,27.34,20.11,16.08,10.55
,,CoderAPCA,5,25,50,100,200,200,200,,104.28,29.72,17.36,8.03,4.67,3.06,1.64
,,CoderCA,5,25,50,100,200,200,200,,114.52,52.09,37.65,20.89,13.69,9.44,5.64
,temperature_77.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,81.72,69.21,52.69,43.65,36.83,30.15
,,CoderAPCA,5,5,10,25,25,50,50,,112.91,58.48,45.13,27.78,19.72,14.8,9.28
,,CoderCA,5,10,10,25,25,25,50,,113.13,73.89,64.22,47.18,36.77,30.23,21.94
,temperature_78.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.03,94.15,83.92,57.73,43.91,36.75,30.85
,,CoderAPCA,5,5,10,25,25,50,50,,115.06,65.33,50.58,29.45,20.17,15.5,9.87
,,CoderCA,5,5,5,10,25,25,50,,117.86,90.89,79.0,55.48,41.94,31.34,23.19
,temperature_8.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,63.64,49.38,32.61,24.86,17.88,12.63
,,CoderAPCA,5,25,25,50,100,200,200,,106.16,36.04,23.63,11.3,6.35,4.08,2.1
,,CoderCA,5,10,25,50,100,100,200,,115.84,66.73,50.06,27.79,18.58,12.83,7.0
,temperature_9.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,51.73,34.9,20.68,13.03,11.49,6.18
,,CoderAPCA,5,25,25,100,200,200,200,,114.63,23.36,13.79,5.66,3.26,2.18,1.28
,,CoderCA,5,25,25,50,100,200,200,,117.04,46.13,29.85,13.94,8.15,5.59,3.37
Voltage,voltage_1.csv,
,,CoderPCA,5,5,5,5,10,10,10,,40.39,40.39,40.39,40.39,23.88,23.88,23.88
,,CoderAPCA,100,100,100,100,200,200,200,,14.49,14.49,14.49,14.49,4.9,4.9,4.9
,,CoderCA,100,100,100,100,100,100,100,,26.07,26.07,26.07,26.07,20.85,20.85,20.85
,voltage_10.csv,
