DATASET:,NOAA
Timestamp,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
00:10:00,20788,N,23570,N,30116,N,27874,20406,24908,25698,22903,N,29455,26336,27582,N,22669,23129,25486,N,29789,27639,28301,21760,27184,25144,27298,26539,29723,27703,27817,N,24269,23538,26141,27376,N,28424,N,N,27496,27889,N,29384,28631,N,N,24457,26114,N,30069,29464,30093,22736,27721
00:10:00,20825,N,23530,N,30124,N,27862,20427,24903,25675,22922,N,29453,26335,27571,N,22682,23210,N,N,29794,27643,28306,21825,27181,25155,27303,26559,29726,27706,27824,N,24263,23585,26152,27382,N,28442,N,N,27510,27873,N,29387,28637,N,N,24462,26110,N,30070,29462,30092,22726,27757
00:10:00,20840,N,23549,N,30123,N,27893,20369,24913,25691,22925,N,29466,26367,27594,N,22694,23195,25490,N,29796,27654,28318,21750,27178,25171,27312,26559,29731,27717,27830,N,24274,23609,26150,27390,N,28446,N,N,27482,27884,N,29388,28639,N,N,24453,26112,N,30071,29463,30099,22706,27791
00:10:00,20849,N,23544,N,30135,N,27902,20335,24898,25718,22916,N,29462,26432,27616,N,22681,23265,25484,N,29808,27647,28343,21753,27177,25154,27306,26535,29743,27731,27827,N,24290,23645,26157,27398,N,28471,N,N,27481,27892,N,29392,28645,N,N,24470,26107,N,30067,29471,30089,22708,27747
00:10:00,20915,N,N,N,30163,N,27921,20429,24888,25764,22997,N,29467,26416,27871,N,22681,23307,25482,N,29919,27795,28371,21841,27175,25168,N,26563,29751,27804,27847,N,24283,N,26169,27400,N,28548,N,N,27452,27873,N,29396,N,N,N,24467,26136,N,30069,29500,30106,22706,27759
00:10:00,20836,N,23571,N,30177,N,27947,20456,24898,25740,22879,N,29482,26389,27564,N,22684,23258,25490,N,29867,27655,28374,21852,27181,25163,27315,26565,29755,27726,27832,N,24280,23653,26175,27403,N,28510,N,N,27467,27883,N,29395,28643,N,N,24462,26125,N,30069,29486,30109,22698,27786
00:10:00,20858,N,23574,N,30161,N,27966,20472,24885,25759,22918,N,29486,26430,27590,N,22718,23242,25487,N,29863,27803,28365,21839,27178,25164,27321,26569,29756,27765,27850,N,N,23658,26194,27429,N,28530,N,N,27465,27854,N,29398,28649,N,N,24461,26121,N,30059,29496,30081,22694,27745
00:10:00,20837,N,23563,N,30188,N,28028,20373,24884,25761,22944,N,29497,26393,27615,N,22708,23251,25488,N,29879,27784,28412,21817,27186,25161,27326,26593,29771,27768,27846,N,N,23657,26177,27413,N,28509,N,N,27456,27863,N,29404,28651,N,N,24463,26127,N,30078,29492,30128,22677,27792
00:10:00,20762,N,23577,N,30195,N,28053,20432,24886,25759,22931,N,29528,26406,27584,N,22735,23234,25490,N,29867,27723,28418,21768,27190,25172,27337,26593,29766,27752,27844,N,24274,23674,26177,27408,N,28523,N,N,27459,27860,N,29406,28660,N,N,24454,26122,N,30106,29493,30090,22680,27736
00:10:00,20754,N,23584,N,30186,N,28034,20374,24879,25773,22926,N,29548,26413,27786,N,22730,23245,25489,N,29906,27785,28449,21762,N,25171,27335,26578,29760,27765,27842,N,24280,23647,26184,27409,N,28524,N,N,27450,27872,N,29411,28660,N,N,24448,26116,N,30121,29504,30088,22671,27784
00:10:00,20741,N,N,N,30207,N,28089,20314,24878,25806,22986,N,29538,26411,27822,N,22728,23294,25490,N,30002,N,28449,21740,N,25177,27366,26596,29764,27844,27860,N,24274,N,26170,27401,N,28646,N,N,27447,27847,N,29414,N,N,N,24437,26132,N,30156,29506,30081,22660,27848
00:10:00,20758,N,23590,N,30217,N,28151,20323,24870,25783,23060,N,29579,26444,27854,N,22716,23301,25498,N,29927,N,28469,21675,27183,25164,27341,26617,29759,27779,27850,N,24272,23692,26166,27415,N,28567,N,N,27469,27867,N,29422,28669,N,N,24446,26130,N,30167,29492,30109,22658,27763
00:10:00,20716,N,23589,N,30272,N,28158,20295,24858,25781,23022,N,29607,26459,27779,N,22721,23300,25503,N,29981,27898,28525,21659,27180,25166,27350,26611,29767,27824,27842,N,24271,23642,26171,27450,N,28594,N,N,27450,27861,N,29421,28673,N,N,24441,26133,N,30195,29498,30113,22666,27800
00:10:00,20756,N,23599,N,30316,N,28189,20299,24857,25782,22952,N,29608,26503,27881,N,22701,23255,25504,N,29992,27993,28521,21557,27183,25165,27359,26626,29758,27852,27844,N,24271,23673,26184,27449,N,28587,N,N,27436,27867,N,29422,28674,N,N,24435,26139,N,30219,29495,30102,22661,27815
00:10:00,20689,N,23607,N,30319,N,28179,20370,24823,25806,22944,N,29568,26528,27868,N,22714,23272,25511,N,30009,27972,28603,21550,N,25150,27357,26642,29753,27835,27840,N,24267,23666,26182,27441,N,28612,N,N,27447,27867,N,29434,28679,N,N,24428,26145,N,30245,29500,30105,22647,27862
00:10:00,20690,N,23598,N,30301,N,28225,20327,24825,25811,22924,N,29685,26548,27963,N,22715,23233,25501,N,30025,27965,28637,21615,27179,25186,N,26664,29766,27847,27863,N,24262,23633,26177,27460,N,28651,N,N,27444,27859,N,29431,28685,N,N,24425,26128,N,30234,29513,30089,22641,27864
00:10:00,20679,N,N,N,30375,N,28246,20242,24842,25858,23002,N,29658,26526,28056,N,22692,23278,25506,N,30241,N,28683,21525,N,25130,N,26667,29785,27805,27882,N,24268,N,26169,27478,N,28701,N,N,N,27867,N,29444,N,N,N,24420,26111,N,30248,29488,30092,22649,27878
00:10:00,20681,N,23618,N,30371,N,28295,20219,24821,25828,23006,N,29700,26571,27882,N,22687,23252,25496,N,30067,28049,28666,21558,27175,25170,27363,26685,29782,27855,27851,N,24261,23635,26171,27460,N,28668,N,N,N,27863,N,29456,28690,N,N,24417,26133,N,30210,29507,30096,22643,27856
00:10:00,20668,N,23586,N,30373,N,28209,20306,24813,25844,22969,N,29726,26543,27828,N,22684,23275,25488,N,30066,28055,28715,21491,27178,25184,27366,26660,29797,27834,27853,N,24257,23658,26181,27467,N,28698,N,N,N,27872,N,29464,28693,N,N,24409,26122,N,30191,29499,30107,22640,27867
00:10:00,20661,N,23632,N,30413,N,28158,20234,24792,25840,23031,N,29724,26584,27878,N,22677,23233,25493,N,30066,28080,28781,21558,27175,25151,27361,26664,29808,27822,27857,N,24260,23658,26176,27469,N,28709,N,N,N,27868,N,29456,28696,N,N,24400,26121,N,30248,29500,30119,22637,27875
00:10:00,20620,N,23650,N,30375,N,28173,20247,24797,25848,22943,N,29816,26557,27905,N,22656,23262,25493,N,30153,28043,28703,21504,27173,25146,27368,26660,29807,27851,27872,N,24256,23670,26184,27466,N,28694,N,N,N,27873,N,29461,28695,N,N,24389,26123,N,30259,29501,30107,22638,27854
00:10:00,20575,N,23645,N,30437,N,28163,20152,24800,25858,22992,N,29780,26577,27997,N,22646,23256,25482,N,30219,28095,28854,21460,27163,25143,27362,26671,29803,27822,27887,N,24258,23601,26172,27466,N,28703,N,N,N,27883,N,29467,28708,N,N,24381,26122,N,30304,29496,30120,22634,27835
00:10:00,20568,N,N,N,30434,N,28128,20193,24792,25817,22973,N,29732,26615,27916,N,22653,23232,25482,N,30225,N,28890,21473,27195,25141,27335,26678,29815,27824,27906,N,24255,N,26183,27471,N,28852,N,N,27437,27873,N,29470,N,N,N,N,N,N,30208,29486,30096,22623,27833
00:10:00,20543,N,23615,N,30506,N,28131,20155,24793,25872,23009,N,29890,26559,28254,N,22636,23292,25499,N,30248,28107,28941,21473,27182,25140,27357,26677,29809,27820,27886,N,24249,23577,26180,27468,N,28722,N,N,27440,27867,N,29472,28710,N,N,N,N,N,30232,29489,30093,22627,27846
00:10:00,20535,N,23600,N,30468,N,28190,20171,24784,25859,22997,N,29729,26554,28081,N,22635,23269,N,N,30249,28231,28878,21500,27180,25140,27352,26693,29812,27802,27902,N,24241,23590,26168,27464,N,28739,N,N,27453,27856,N,29480,28709,N,N,N,N,N,30221,29494,30099,22629,27847
00:10:00,20513,N,23576,N,30467,N,28193,20181,24775,25879,22999,N,29690,26535,28139,N,22634,23224,N,N,30251,28172,28958,21514,27180,25134,27344,26686,29820,27787,27907,N,24247,23546,26162,27469,N,28778,N,N,27444,27837,N,29479,28711,N,N,N,N,N,30229,29487,30111,22629,27862
00:10:00,20455,N,23577,N,30444,N,28179,20099,24777,25854,22965,N,29748,26572,28048,N,22627,23245,N,N,30281,28156,28933,21492,27189,25133,27337,26672,29813,27804,27914,N,24244,23566,26166,27465,N,28829,N,N,27449,27829,N,29483,28712,N,N,N,N,N,30258,29488,30118,22619,27853
00:10:00,20474,N,23611,N,30535,N,28199,20063,24764,25873,23008,N,30049,26610,28110,N,22619,23256,25495,N,30299,28174,28944,21467,N,25134,N,26685,29823,27789,27900,N,24239,23579,26163,27456,N,28881,N,N,27438,27834,N,29485,28713,N,N,N,N,N,30229,29487,30113,22617,27841
00:10:00,20460,N,N,N,30515,N,28181,20012,24744,25800,22938,N,29881,26596,27778,N,22622,23195,25498,N,30312,N,29044,21494,N,25110,N,26683,29833,27803,27900,N,24236,N,26162,27465,N,28961,N,N,27466,27827,N,29499,N,N,N,24348,26056,N,30229,29471,30109,22620,27753
00:10:00,20475,N,23629,N,30424,N,28180,20038,24730,25873,22938,N,29755,26572,27771,N,22607,23265,25489,N,30242,28248,28921,21487,27201,25129,27338,26660,29842,27822,27903,N,24235,23525,26142,27461,N,28859,N,N,27454,27826,N,29508,28714,N,N,24347,26069,N,30278,29483,30134,22614,27821
00:10:00,20443,N,23609,N,30533,N,28206,20131,24707,25796,22962,N,30014,26588,27722,N,22610,23192,25483,N,30413,28333,28991,21502,27195,25112,27329,26666,29838,27812,27917,N,24231,23497,26130,27455,N,28862,N,N,27444,27819,N,29501,28709,N,N,24337,26075,N,30271,29484,30108,22610,27814
00:10:00,20457,N,23603,N,30608,N,28190,20034,24718,25782,22950,N,30145,26576,27760,N,22597,23249,25477,N,30328,28230,28979,21480,27204,25111,27326,26651,29833,27803,27921,N,24227,23482,26119,27449,N,28862,N,N,27445,27815,N,29508,28706,N,N,24334,26070,N,30273,29476,30104,22614,27793
00:10:00,20453,N,23609,N,30734,N,28294,20003,24671,25828,22931,N,30140,26619,27839,N,22583,23210,25473,N,30368,28178,29041,21436,27215,25108,27325,26646,29844,27806,27908,N,24228,23500,26105,27447,N,28926,N,N,27450,27806,N,29504,28706,N,N,24340,26062,N,30262,29472,30126,22612,27787
00:10:00,20429,N,23599,N,30745,N,28347,19988,24618,25809,22924,N,29940,26568,27833,N,22576,23217,25465,N,30320,28178,28988,21467,N,25117,27310,26644,29848,27788,27919,N,24229,23496,26100,27439,N,28920,N,N,27436,27807,N,29497,28706,N,N,24324,26060,N,30252,29474,30118,22612,27795
00:10:00,20421,N,N,N,30700,N,28350,20025,24655,25765,22909,N,29953,26535,27710,N,22570,23220,25457,N,30329,N,28924,21466,27215,25090,N,26624,29845,27765,27933,N,24221,N,26088,27444,N,28874,N,N,27488,27820,N,29497,N,N,N,24326,26035,N,30248,29455,30118,22604,27805
00:10:00,20395,N,23575,N,30722,N,28302,19975,24638,25787,22956,N,29938,26508,27801,N,22570,23196,25450,N,30319,28212,28964,21468,27226,25104,27306,26634,29843,27798,27928,N,24224,23490,26078,27439,N,28937,N,N,27485,27812,N,29504,28707,N,N,24315,26056,N,30279,29472,30115,22600,27804
00:10:00,20355,N,23567,N,30725,N,28340,19972,24645,25777,22934,N,30126,26535,27768,N,22566,23242,25443,N,30292,28194,28998,21423,27229,25098,27296,26618,29843,27797,27928,N,24221,23462,26071,27442,N,29000,N,N,27492,27794,N,29499,28707,N,N,24316,26050,N,30270,29468,30110,22603,27740
00:10:00,20363,N,23577,N,30747,N,28346,19949,24489,25764,22946,N,29966,26527,27724,N,22568,23231,25439,N,30355,28176,28971,21409,27219,25102,27304,26614,29845,27780,27937,N,24223,23451,26064,27439,N,28946,N,N,27496,27791,N,29509,28691,N,N,24318,26049,N,30298,29466,30104,22603,27745
00:10:00,20360,N,23565,N,30732,N,28379,20012,24563,25744,22942,N,30060,26494,27712,N,22577,23220,25437,N,30329,28117,28958,21418,27226,25101,27291,26619,29842,27769,27936,N,24217,23445,26048,27422,N,28911,N,N,27488,27806,N,29503,28696,N,N,24307,26039,N,30282,29470,30098,22601,27773
00:10:00,20347,N,23544,N,30804,N,28374,20018,24568,25702,22938,N,30515,26446,27729,N,22571,23218,25449,N,30266,28107,28869,21400,N,25096,27283,26609,29856,27758,27929,N,24212,23437,26034,27423,N,28863,N,N,27485,27799,N,29505,28689,N,N,24310,26033,N,30294,29464,30072,22600,27717
00:10:00,20335,N,N,N,30872,N,28380,20010,24581,25781,22896,N,30111,26510,27667,N,22570,23165,25446,N,30252,N,28884,21394,N,25070,N,26593,29865,27747,27911,N,24216,N,26032,27425,N,28806,N,N,27481,27792,N,29499,N,N,N,24303,26007,N,30273,29451,30085,22597,27714
00:10:00,20377,N,23546,N,30830,N,28369,19973,24592,25744,22923,N,29959,26502,27667,N,22562,23179,25445,N,30334,28087,28877,21376,27229,25089,27288,26598,29863,27753,27926,N,24218,23425,26026,27421,N,28866,N,N,27491,27780,N,29499,28677,N,N,24308,26028,N,30287,29455,30098,22603,27712
00:10:00,20359,N,23527,N,30893,N,28341,19931,24591,25747,22913,N,30278,26475,27721,N,22555,23198,25445,N,30292,28115,28792,21420,N,25086,27274,26595,29868,27731,27934,N,24212,23443,26018,27419,N,28847,N,N,27478,27759,N,29500,28680,N,N,24302,26027,N,30261,29460,30080,22592,27716
00:10:00,20359,N,23504,N,30860,N,28338,19966,24597,25724,22913,N,29908,26464,27716,N,22560,23180,25445,N,30277,28083,28803,21357,N,25078,27278,26588,29862,27732,27917,N,24215,23444,26011,27412,N,28841,N,N,27486,27757,N,29495,28678,N,N,24294,26021,N,30263,29461,30077,22599,27780
00:10:00,20369,N,23503,N,30778,N,28268,19936,24591,25732,22916,N,30646,26497,27743,N,22557,23176,25445,N,30272,28088,28736,21322,N,25074,27279,26595,29864,27739,27927,N,24217,23441,25996,27408,N,28846,N,N,27483,27733,N,29491,28683,N,N,24290,26024,N,30265,29447,30077,22592,27728
00:10:00,20353,N,23504,N,30795,N,28299,19954,24632,25758,22904,N,29990,26477,27680,N,22559,23172,25445,N,30278,28011,28725,21344,N,25072,27275,26593,29870,27735,27923,N,24213,23440,25994,27414,N,28802,N,N,27470,27716,N,29491,28676,N,N,24294,26022,N,30279,29455,30081,22588,27736
00:10:00,20326,N,N,N,30898,N,28252,19915,24649,25736,22859,N,29914,26467,27573,N,22559,23181,25445,N,30169,N,28696,21334,27238,25057,N,26588,N,27718,27907,N,24206,N,25988,27406,N,28714,N,N,27509,27739,N,29488,N,N,N,24291,26009,N,30263,29446,30088,22593,27697
00:10:00,20300,N,23514,N,30837,N,28257,19926,24660,25754,22888,N,29908,26464,27610,N,22557,23178,25445,N,30228,27997,28723,21351,27228,25067,27271,26595,29861,27732,27913,N,24214,23437,25977,27398,N,28768,N,N,27474,27730,N,29489,28662,N,N,24278,26016,N,30244,29454,30087,22590,27725
00:10:00,20283,N,23533,N,30821,N,28230,19890,24665,25732,22897,N,30331,26412,27611,N,22543,23171,25445,N,30212,28011,28661,21360,27230,25069,27270,26619,29857,27731,27911,N,24210,23413,25972,27402,N,28775,N,N,27504,27728,N,29481,28681,N,N,24285,26018,N,30240,29450,30085,22585,27774
00:10:00,20288,N,23543,N,30789,N,28182,19903,24646,25739,22885,N,30259,26398,27603,N,22537,23185,25445,N,30212,28006,28690,21330,27234,25070,27253,26625,29843,27709,27914,N,24205,23424,25967,27389,N,28781,N,N,27504,27722,N,29478,28664,N,N,24284,26018,N,30233,29454,30081,22585,27755
00:10:00,20285,N,23531,N,30768,N,28155,19904,24636,25761,22876,N,30136,26393,27617,N,22532,23178,25445,N,30190,27942,28660,21327,N,25065,27260,26622,29847,27704,27904,N,24210,23395,25953,N,N,28751,N,N,27512,27728,N,29477,28670,N,N,24279,26011,N,30250,29445,30108,22585,27769
00:10:00,20305,N,23524,N,30722,N,28158,19890,24628,25738,22852,N,30209,26408,27621,N,22524,23196,25445,N,30160,27945,28658,21354,N,25060,27253,26615,29837,27707,27901,N,24207,23400,25947,27402,N,28715,N,N,27505,27733,N,29473,28667,N,N,24282,26014,N,30263,29447,30099,22589,27735
00:10:00,20313,N,N,N,30681,N,N,19871,24619,25774,22831,N,30263,26414,27558,N,22527,23210,25445,N,N,N,28608,21362,N,25069,N,26590,29832,27695,27893,N,24208,N,25941,27394,N,28653,N,N,27497,27726,N,29457,N,N,N,24276,26004,N,N,29445,30080,22586,27736
00:10:00,20292,N,23512,N,30653,N,N,19877,24610,25697,22857,N,30177,26392,27597,N,22548,23208,25445,N,N,27897,28645,21370,27228,25056,27248,26593,29834,27717,27905,N,24208,23397,25930,27384,N,28674,N,N,27503,27729,N,29469,28648,N,N,24271,26011,N,N,29438,30077,22587,27725
00:10:00,20293,N,23513,N,30587,N,N,19890,24615,25689,22854,N,30025,26402,27556,N,22560,23196,25445,N,N,27862,28580,21358,27241,25059,27250,26597,29828,27708,27898,N,24204,23390,25921,27393,N,28683,N,N,27503,27727,N,29466,28656,N,N,24271,26001,N,N,29447,30069,22579,27726
00:10:00,20294,N,23510,N,30603,N,N,19896,24596,25714,22858,N,29884,26409,27587,N,22566,23191,25445,N,N,27881,28602,21322,27248,25065,27245,26596,29828,27707,27900,N,24195,23404,25916,27391,N,28671,N,N,27500,27719,N,29454,28646,N,N,24267,26002,N,N,29441,30066,22584,27679
00:10:00,20311,N,23506,N,30589,N,N,19855,24590,25723,22844,N,29821,26397,27552,N,22571,23179,25445,N,N,27884,28543,21346,27237,25066,27247,26598,29825,27712,27897,N,24202,23388,25905,27394,N,28686,N,N,27496,27726,N,29459,28643,N,N,24262,26001,N,N,29445,30073,22587,27722
00:10:00,20296,N,23502,N,30633,N,N,19871,24579,25718,22847,N,29833,26384,27547,N,22568,23209,25445,N,N,27861,28525,21331,27249,25068,27241,26584,29820,27685,27898,N,24205,23379,25892,27392,N,28671,N,N,27501,27729,N,29449,28659,N,N,24264,26000,N,N,29440,30066,22586,27725
00:10:00,20270,N,N,N,30556,N,28059,19899,24534,25768,22803,N,29854,26392,27572,N,22561,23261,25445,N,29994,N,28516,21295,N,25054,27231,26588,29813,27668,27891,N,24204,N,25889,27395,N,28546,N,N,27486,27736,N,29439,N,N,N,24269,25993,N,30244,29432,30064,22586,27749
00:10:00,20230,N,23498,N,30544,N,28078,19900,24374,25790,22825,N,29878,26369,27548,N,22561,23233,25445,N,30049,27865,28528,21281,27225,25064,27241,26593,29801,27690,27896,N,24198,23389,25878,27390,N,28650,N,N,27497,27724,N,29445,28665,N,N,24268,25997,N,30241,29447,30047,22582,27703
00:10:00,20230,N,23495,N,30568,N,28042,19895,24402,25782,22825,N,29847,26382,27571,N,22562,23251,25445,N,30030,27859,28472,21243,27237,25064,27236,26581,29806,27671,27902,N,24205,23375,25870,27395,N,28596,N,N,27493,27728,N,29445,28652,N,N,24266,25990,N,30246,29424,30040,22584,27725
00:10:00,20219,N,23490,N,30552,N,28021,19871,24427,25780,22816,N,29747,26370,27552,N,22570,23247,25451,N,30029,27824,28523,21249,27229,25064,27239,26588,29802,27666,27890,N,24203,23374,25864,27386,N,28593,N,N,27495,27718,N,29443,28652,N,N,24256,25992,N,30243,29448,30023,22587,27723
00:10:00,20218,N,23483,N,30532,N,28012,19879,24499,25801,22810,N,29681,26358,27535,N,22562,23233,25451,N,30000,27824,28466,21239,N,25060,27235,26578,29793,27673,27900,N,24196,23364,25860,27386,N,28572,N,N,27483,27722,N,29440,28659,N,N,24263,25992,N,30254,29440,30043,22585,27715
00:10:00,20229,N,23485,N,30518,N,28008,19857,24497,25783,22814,N,29800,26354,27537,N,22572,23235,25451,N,30010,27800,28469,21224,27218,25055,N,26581,29797,27656,27905,N,24194,23369,25853,27391,N,28557,N,N,27482,27701,N,29437,28660,N,N,24255,25992,N,30245,29440,30025,22587,27730
00:10:00,20232,N,N,N,30501,N,27990,19840,24501,25773,22805,N,29896,26354,27604,N,22582,23325,25451,N,29947,N,28434,21294,N,25055,27224,26571,29802,27642,27902,N,24200,N,25842,27380,N,28504,N,N,27476,27691,N,29439,N,N,N,24254,25992,N,30245,29425,30017,22575,27693
00:10:00,20223,N,23478,N,30497,N,27984,19852,24490,25774,22798,N,29757,26348,27588,N,22589,23300,25451,N,29975,27767,28444,21252,27214,25050,27226,26561,29797,27662,27885,N,24196,23359,25841,27385,N,28523,N,N,27479,27701,N,29437,28653,N,N,24255,25992,N,30259,29437,30016,22584,27740
00:10:00,20235,N,23478,N,30453,N,27976,19837,24466,25753,22795,N,29747,26338,27580,N,22592,23255,25451,N,29979,27755,28444,21234,27205,25049,27228,26576,29789,27661,27899,N,24193,23356,25830,27377,N,28536,N,N,27478,27701,N,29427,28657,N,N,24250,25992,N,30249,29423,30011,22588,27719
00:10:00,20231,N,23477,N,30432,N,27958,19882,24429,25731,22801,N,29711,26317,27580,N,22602,23271,25451,N,29963,27761,28406,21211,27201,25049,27223,26580,29781,27653,27892,N,24191,23339,25823,27377,N,28509,N,N,27483,27688,N,29431,28649,N,N,24253,25992,N,30224,29435,29986,22585,27677
00:10:00,20212,N,23479,N,30404,N,27956,19881,24421,25743,22803,N,29682,26297,27610,N,22605,23291,25451,N,29972,27693,28426,21173,27192,25050,27225,26582,29783,27649,27890,N,24187,23344,25816,27383,N,28508,N,N,27485,27703,N,29422,28633,N,N,24254,25992,N,30277,29437,29998,22587,27621
00:10:00,20197,N,23471,N,30365,N,27948,19892,24422,25750,22795,N,29678,26296,27605,N,22599,23298,25451,N,29943,27729,28404,21147,27190,25054,N,26578,29779,27639,27895,N,24195,23340,25810,27380,N,28528,N,N,27473,27688,N,29416,28643,N,N,24255,25992,N,30269,29435,29984,22583,27655
00:10:00,20187,N,N,N,30369,N,27956,19899,24424,25768,22801,N,29746,26283,27578,N,22595,23396,25451,N,29879,N,28408,21165,27176,25052,N,26579,29776,27617,27888,N,24197,N,25802,27372,N,28489,N,N,27468,27722,N,29422,N,N,N,24246,25992,N,30242,29414,30000,22587,27787
00:10:00,20201,N,23478,N,30340,N,27944,19860,24403,25784,22812,N,29757,26281,27603,N,22588,23302,25451,N,29935,27765,28378,21172,27187,25049,27218,26562,29785,27640,27885,N,24191,23336,25797,27373,N,28493,N,N,27466,27713,N,29428,28623,N,N,24250,25992,N,30229,29420,30017,22585,27727
00:10:00,20229,N,23477,N,30311,N,27928,19837,24366,25786,22813,N,29725,26279,27595,N,22590,23309,25451,N,29930,27748,28400,21185,N,25049,27221,26578,29768,27636,27889,N,24192,23324,25790,27376,N,28524,N,N,27474,27719,N,29420,28635,N,N,24245,25992,N,30217,29432,30002,22580,27753
00:10:00,20222,N,23472,N,30327,N,27898,19869,24356,25785,22811,N,29682,26327,27592,N,22585,23330,25451,N,29912,27746,28375,21191,27187,25049,27223,26565,29781,27627,27888,N,24199,23314,25793,27380,N,28479,N,N,27469,27711,N,29423,28622,N,N,24246,25992,N,30188,29427,29996,22581,27763
00:10:00,20222,N,23469,N,30314,N,27905,19903,24366,25777,22828,N,29662,26275,27599,N,22608,23364,25451,N,29898,27741,28374,21157,27188,N,27220,26570,29765,27622,27890,N,24194,23308,25790,27375,N,28487,N,N,27468,27701,N,29423,28640,N,N,24247,25992,N,30197,29424,30001,22579,27767
00:10:00,20244,N,23471,N,30338,N,27911,19911,24477,25764,22822,N,29714,26296,27599,N,22625,23351,25451,N,29868,27734,28362,21170,N,N,27214,26561,29765,27619,27897,N,24189,23322,25787,27368,N,28498,N,N,27465,27706,N,29424,28621,N,N,24243,25992,N,30176,29414,30009,22586,27765
00:10:00,N,N,N,N,30328,N,27911,19924,24418,25752,22740,N,29769,26285,27521,N,N,23432,25451,N,29861,N,28362,21213,N,25065,N,26573,29762,27603,27898,N,N,N,25777,27377,N,28470,N,N,27431,27707,N,29411,N,N,N,N,25992,N,30161,29432,30018,N,27789
00:10:00,N,N,23473,N,30341,N,27901,19976,24426,25775,22775,N,29741,26258,27570,N,N,23401,25451,N,29853,27744,28343,21186,27169,25056,27220,26577,29768,27622,27889,N,N,23297,25774,27379,N,28498,N,N,27465,27694,N,29409,28630,N,N,N,25992,N,30171,29413,30006,N,27770
00:10:00,N,N,23476,N,30319,N,27912,19962,24442,25768,22769,N,29672,26240,27550,N,N,23399,25451,N,29872,27724,28350,21212,27164,25054,27216,26575,29765,27604,27885,N,N,23293,25774,27374,N,28472,N,N,27458,27671,N,29411,28626,N,N,N,25992,N,30165,29427,30023,N,27757
00:10:00,N,N,23471,N,30302,N,27907,19954,24445,25771,22780,N,29657,26228,27558,N,N,23406,25451,N,29864,27699,28316,21231,N,25055,27218,26570,29755,27617,27890,N,N,23306,25766,27385,N,28483,N,N,27461,27708,N,29420,28620,N,N,N,25992,N,30168,29425,30018,N,27743
00:10:00,N,N,23477,N,30305,N,27907,19963,24406,25769,22787,N,29644,26243,27545,N,N,23422,25451,N,29855,27661,28333,21246,27178,25058,27214,26579,29767,27600,27888,N,N,23302,25763,27375,N,28457,N,N,27455,27673,N,29408,28605,N,N,N,25992,N,30166,29415,30021,N,27785
00:10:00,N,N,23476,N,30302,N,27911,20040,24405,25761,22770,N,29600,26226,27542,N,N,23419,25461,N,29871,27659,28338,21255,27161,25060,27217,26580,29754,27595,27891,N,N,23312,25759,27366,N,28467,N,N,27453,27693,N,29410,28629,N,N,N,25977,N,30161,29420,30015,N,27781
00:10:00,20204,N,N,N,30309,N,27908,20035,24391,25755,22763,N,29590,26261,27517,N,22639,23465,25457,N,29830,N,28316,21265,27147,25060,N,26580,29765,27581,27896,N,24173,N,25738,27378,N,28433,N,N,27400,27682,N,29420,N,N,N,24229,25977,N,30161,29413,30011,22584,27737
00:10:00,20228,N,23474,N,30286,N,27894,19960,24405,25741,22745,N,29568,26213,27527,N,22628,23422,25458,N,29864,27652,28297,21240,27162,25060,27207,26576,29769,27597,27896,N,24181,23312,25742,27382,N,28478,N,N,27421,27698,N,29418,28620,N,N,24222,25977,N,30165,29425,30006,22585,27782
00:10:00,20206,N,23477,N,30297,N,27884,19953,24405,25739,22737,N,29530,26227,27522,N,22630,23421,25466,N,29837,27670,28315,21264,27159,25060,27210,26576,29754,27591,27889,N,24178,23314,25729,27374,N,28476,N,N,27416,27723,N,29406,28611,N,N,24224,25977,N,30177,29409,30024,22571,27767
00:10:00,20201,N,23470,N,30295,N,27881,19979,24369,25752,22764,N,29522,26213,27520,N,22633,23428,25463,N,29851,27642,28301,21282,27171,25060,27206,26573,29760,27594,27893,N,24169,23306,25734,27360,N,28465,N,N,27403,27691,N,29415,28618,N,N,24229,25977,N,30172,29412,29989,22574,27763
00:10:00,20193,N,23476,N,30291,N,27869,19976,24354,25754,22763,N,29533,26247,27507,N,22631,23435,25468,N,29844,27638,28314,21256,27149,25060,27205,26587,29763,27582,27899,N,24173,23305,25719,27362,N,28446,N,N,27382,27754,N,29407,28623,N,N,24227,25977,N,30177,29406,29987,22580,N
00:10:00,20190,N,23478,N,30272,N,27882,20014,24346,25759,22757,N,29561,26251,27508,N,22627,23457,25472,N,29831,27633,28310,21219,N,25060,27204,26570,29747,27587,27897,N,24181,23293,25710,27365,N,28427,N,N,27398,27722,N,29403,28613,N,N,24226,25977,N,30189,29413,29989,22579,N
